Tipo_ensino,Universidade_cod,Universidade_nome,Curso_cod,Curso_nome,Ciclo,Link_detalhe
Privado Universitário,2299,Universidade Católica Portuguesa - Faculdade de Medicina,9813,Medicina,Medicina,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9813&code=2299
Privado Universitário,2227,Universidade Católica Portuguesa - Faculdade de Medicina Dentária,9351,Ciências Biomédicas,Ciências Biomédicas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9351&code=2227
Privado Universitário,2227,Universidade Católica Portuguesa - Faculdade de Medicina Dentária,9548,Medicina Dentária,Medicina Dentária,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9548&code=2227
Privado Universitário,2240,Universidade Católica Portuguesa - Faculdade de Teologia,L249,Ciências Religiosas,Ciências Religiosas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L249&code=2240
Privado Universitário,2240,Universidade Católica Portuguesa - Faculdade de Teologia,L235,Teologia,Teologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L235&code=2240
Privado Universitário,2295,Universidade Católica Portuguesa - Instituto de Estudos Políticos,9020,Ciência Política e Relações Internacionais,Ciência Política e Relações Internacionais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9020&code=2295
Privado Universitário,2228,Universidade Católica Portuguesa - Instituto de Gestão e das Organizações da Saúde,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=2228
Privado Universitário,4350,Universidade Europeia,L220,Animação e Criação Visual,Animação e Criação Visual,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L220&code=4350
Privado Universitário,4350,Universidade Europeia,L290,Ciência de Dados e Gestão,Ciência de Dados e Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L290&code=4350
Privado Universitário,4350,Universidade Europeia,9023,Ciências da Comunicação,Ciências da Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9023&code=4350
Privado Universitário,4350,Universidade Europeia,L302,Ciências da Comunicação (regime de ensino a distância),Ciências da Comunicação (regime de ensino a distância),https://www.dges.gov.pt/guias/detcursopi.asp?codc=L302&code=4350
Privado Universitário,4350,Universidade Europeia,9554,Ciências da Nutrição,Ciências da Nutrição,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9554&code=4350
Privado Universitário,4350,Universidade Europeia,8449,Contabilidade (regime de ensino a distância),Contabilidade (regime de ensino a distância),https://www.dges.gov.pt/guias/detcursopi.asp?codc=8449&code=4350
Privado Universitário,4350,Universidade Europeia,L210,Desenvolvimento de Jogos,Desenvolvimento de Jogos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L210&code=4350
Privado Universitário,4350,Universidade Europeia,9069,Design,Design,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9069&code=4350
Privado Universitário,4350,Universidade Europeia,L125,Design Global,Design Global,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L125&code=4350
Privado Universitário,4350,Universidade Europeia,9078,Direito,Direito,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9078&code=4350
Privado Universitário,4350,Universidade Europeia,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=4350
Privado Universitário,4350,Universidade Europeia,8134,Fotografia e Cultura Visual,Fotografia e Cultura Visual,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8134&code=4350
Privado Universitário,4350,Universidade Europeia,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=4350
Privado Universitário,4350,Universidade Europeia,9162,Gestão do Desporto,Gestão do Desporto,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9162&code=4350
Privado Universitário,4350,Universidade Europeia,L292,Gestão de Empresas (regime de ensino a distância),Gestão de Empresas (regime de ensino a distância),https://www.dges.gov.pt/guias/detcursopi.asp?codc=L292&code=4350
Privado Universitário,4350,Universidade Europeia,9173,Gestão Hoteleira,Gestão Hoteleira,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9173&code=4350
Privado Universitário,4350,Universidade Europeia,9157,Gestão de Recursos Humanos,Gestão de Recursos Humanos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9157&code=4350
Privado Universitário,4350,Universidade Europeia,9186,Informática de Gestão,Informática de Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9186&code=4350
Privado Universitário,4350,Universidade Europeia,9206,Marketing e Publicidade,Marketing e Publicidade,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9206&code=4350
Privado Universitário,4350,Universidade Europeia,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=4350
Privado Universitário,4350,Universidade Europeia,L183,Tecnologias Criativas,Tecnologias Criativas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L183&code=4350
Privado Universitário,4350,Universidade Europeia,9254,Turismo,Turismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9254&code=4350
Privado Universitário,2750,Universidade Fernando Pessoa,9507,Arquitetura e Urbanismo,Arquitetura e Urbanismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9507&code=2750
Privado Universitário,2750,Universidade Fernando Pessoa,9020,Ciência Política e Relações Internacionais,Ciência Política e Relações Internacionais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9020&code=2750
Privado Universitário,2750,Universidade Fernando Pessoa,9023,Ciências da Comunicação,Ciências da Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9023&code=2750
Privado Universitário,2750,Universidade Fernando Pessoa,9045,Ciências Empresariais,Ciências Empresariais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9045&code=2750
Privado Universitário,2750,Universidade Fernando Pessoa,9494,Ciências Farmacêuticas,Ciências Farmacêuticas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9494&code=2750
Privado Universitário,2750,Universidade Fernando Pessoa,9554,Ciências da Nutrição,Ciências da Nutrição,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9554&code=2750
Privado Universitário,2750,Universidade Fernando Pessoa,9066,Criminologia,Criminologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9066&code=2750
Privado Universitário,2750,Universidade Fernando Pessoa,L247,Criminologia,Criminologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L247&code=2750
Privado Universitário,2750,Universidade Fernando Pessoa,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=2750
Privado Universitário,2750,Universidade Fernando Pessoa,8317,"Gestão da Qualidade, Ambiente e Segurança","Gestão da Qualidade, Ambiente e Segurança",https://www.dges.gov.pt/guias/detcursopi.asp?codc=8317&code=2750
Privado Universitário,2750,Universidade Fernando Pessoa,9813,Medicina,Medicina,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9813&code=2750
Privado Universitário,2750,Universidade Fernando Pessoa,9548,Medicina Dentária,Medicina Dentária,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9548&code=2750
Privado Universitário,2750,Universidade Fernando Pessoa,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=2750
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9257,Arquitetura,Arquitetura,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9257&code=2410
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9069,Design,Design,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9069&code=2410
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9078,Direito,Direito,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9078&code=2410
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9081,Economia,Economia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9081&code=2410
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=2410
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9151,Gestão de Empresa,Gestão de Empresa,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9151&code=2410
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9763,Gestão das Organizações Desportivas,Gestão das Organizações Desportivas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9763&code=2410
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9157,Gestão de Recursos Humanos,Gestão de Recursos Humanos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9157&code=2410
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,L191,Gestão do Turismo,Gestão do Turismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L191&code=2410
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,8175,Jazz e Música Moderna,Jazz e Música Moderna,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8175&code=2410
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9205,Marketing,Marketing,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9205&code=2410
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,8058,Políticas de Segurança,Políticas de Segurança,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8058&code=2410
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=2410
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9229,Relações Internacionais,Relações Internacionais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9229&code=2410
Privado Universitário,2410,Universidade Lusíada - Centro Universitário Lusíada - Lisboa,9238,Serviço Social,Serviço Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9238&code=2410
Privado Universitário,2440,Universidade Lusíada - Centro Universitário Lusíada - Norte - Porto,9257,Arquitetura,Arquitetura,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9257&code=2440
Privado Universitário,2440,Universidade Lusíada - Centro Universitário Lusíada - Norte - Porto,9066,Criminologia,Criminologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9066&code=2440
Privado Universitário,2440,Universidade Lusíada - Centro Universitário Lusíada - Norte - Porto,9069,Design,Design,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9069&code=2440
Privado Universitário,2440,Universidade Lusíada - Centro Universitário Lusíada - Norte - Porto,9078,Direito,Direito,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9078&code=2440
Privado Universitário,2440,Universidade Lusíada - Centro Universitário Lusíada - Norte - Porto,9151,Gestão de Empresa,Gestão de Empresa,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9151&code=2440
Privado Universitário,2440,Universidade Lusíada - Centro Universitário Lusíada - Norte - Porto,9205,Marketing,Marketing,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9205&code=2440
Privado Universitário,2440,Universidade Lusíada - Centro Universitário Lusíada - Norte - Porto,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=2440
Privado Universitário,2440,Universidade Lusíada - Centro Universitário Lusíada - Norte - Porto,9229,Relações Internacionais,Relações Internacionais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9229&code=2440
Privado Universitário,2450,Universidade Lusíada - Centro Universitário Lusíada - Norte - Vila Nova de Famalicão,9257,Arquitetura,Arquitetura,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9257&code=2450
Privado Universitário,2450,Universidade Lusíada - Centro Universitário Lusíada - Norte - Vila Nova de Famalicão,9056,Contabilidade,Contabilidade,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9056&code=2450
Privado Universitário,2450,Universidade Lusíada - Centro Universitário Lusíada - Norte - Vila Nova de Famalicão,9069,Design,Design,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9069&code=2450
Privado Universitário,2450,Universidade Lusíada - Centro Universitário Lusíada - Norte - Vila Nova de Famalicão,9089,Engenharia Civil,Engenharia Civil,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9089&code=2450
Privado Universitário,2450,Universidade Lusíada - Centro Universitário Lusíada - Norte - Vila Nova de Famalicão,9547,Engenharia Eletrónica e Informática,Engenharia Eletrónica e Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9547&code=2450
Privado Universitário,2450,Universidade Lusíada - Centro Universitário Lusíada - Norte - Vila Nova de Famalicão,9104,Engenharia e Gestão Industrial,Engenharia e Gestão Industrial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9104&code=2450
Privado Universitário,2450,Universidade Lusíada - Centro Universitário Lusíada - Norte - Vila Nova de Famalicão,9123,Engenharia Mecânica,Engenharia Mecânica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9123&code=2450
Privado Universitário,2450,Universidade Lusíada - Centro Universitário Lusíada - Norte - Vila Nova de Famalicão,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=2450
Privado Universitário,4630,Universidade da Maia,9904,Arte Multimédia,Arte Multimédia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9904&code=4630
Privado Universitário,4630,Universidade da Maia,9023,Ciências da Comunicação,Ciências da Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9023&code=4630
Privado Universitário,4630,Universidade da Maia,9066,Criminologia,Criminologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9066&code=4630
Privado Universitário,4630,Universidade da Maia,9736,Educação Física e Desporto,Educação Física e Desporto,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9736&code=4630
Privado Universitário,4630,Universidade da Maia,9934,Energias Renováveis,Energias Renováveis,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9934&code=4630
Privado Universitário,4630,Universidade da Maia,9162,Gestão do Desporto,Gestão do Desporto,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9162&code=4630
Privado Universitário,4630,Universidade da Maia,9152,Gestão de Empresas,Gestão de Empresas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9152&code=4630
Privado Universitário,4630,Universidade da Maia,9156,Gestão de Marketing,Gestão de Marketing,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9156&code=4630
Privado Universitário,4630,Universidade da Maia,9157,Gestão de Recursos Humanos,Gestão de Recursos Humanos,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9157&code=4630
Privado Universitário,4630,Universidade da Maia,9185,Informática,Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9185&code=4630
Privado Universitário,4630,Universidade da Maia,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=4630
Privado Universitário,4630,Universidade da Maia,L262,Relações Públicas e Gestão da Comunicação,Relações Públicas e Gestão da Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L262&code=4630
Privado Universitário,4630,Universidade da Maia,9249,Tecnologias de Comunicação Multimédia,Tecnologias de Comunicação Multimédia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9249&code=4630
Privado Universitário,4630,Universidade da Maia,9254,Turismo,Turismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9254&code=4630
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,9507,Arquitetura e Urbanismo,Arquitetura e Urbanismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9507&code=2500
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,9076,Direção e Gestão Hoteleira,Direção e Gestão Hoteleira,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9076&code=2500
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,9078,Direito,Direito,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9078&code=2500
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,9081,Economia,Economia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9081&code=2500
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,9084,Educação Social,Educação Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9084&code=2500
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,9104,Engenharia e Gestão Industrial,Engenharia e Gestão Industrial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9104&code=2500
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,9119,Engenharia Informática,Engenharia Informática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9119&code=2500
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=2500
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,L105,Gestão da Hospitalidade,Gestão da Hospitalidade,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L105&code=2500
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,9205,Marketing,Marketing,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9205&code=2500
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,L182,Multimédia e Artes,Multimédia e Artes,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L182&code=2500
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,9219,Psicologia,Psicologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9219&code=2500
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,9229,Relações Internacionais,Relações Internacionais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9229&code=2500
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,8288,Sistemas de Informação para Gestão,Sistemas de Informação para Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8288&code=2500
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,9242,Solicitadoria,Solicitadoria,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9242&code=2500
Privado Universitário,2500,Universidade Portucalense Infante D. Henrique,9254,Turismo,Turismo,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9254&code=2500
Privado Politécnico,4002,Academia Nacional Superior de Orquestra,9214,Música,Música,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9214&code=4002
Privado Politécnico,4069,Escola Superior de Artes e Design,L170,Artes Digitais e Multimédia,Artes Digitais e Multimédia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L170&code=4069
Privado Politécnico,4069,Escola Superior de Artes e Design,9069,Design,Design,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9069&code=4069
Privado Politécnico,4020,Escola Superior de Atividades Imobiliárias,9089,Engenharia Civil,Engenharia Civil,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9089&code=4020
Privado Politécnico,4020,Escola Superior de Atividades Imobiliárias,L186,Gestão da Edificação e Obras,Gestão da Edificação e Obras,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L186&code=4020
Privado Politécnico,4020,Escola Superior de Atividades Imobiliárias,9174,Gestão Imobiliária,Gestão Imobiliária,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9174&code=4020
Privado Politécnico,4076,Escola Superior de Educação de Fafe,9563,Desporto,Desporto,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9563&code=4076
Privado Politécnico,4076,Escola Superior de Educação de Fafe,9853,Educação Básica,Educação Básica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9853&code=4076
Privado Politécnico,4076,Escola Superior de Educação de Fafe,9084,Educação Social,Educação Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9084&code=4076
Privado Politécnico,4080,Escola Superior de Educação de João de Deus,9853,Educação Básica,Educação Básica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9853&code=4080
Privado Politécnico,4085,Escola Superior de Educação de Paula Frassinetti,9853,Educação Básica,Educação Básica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9853&code=4085
Privado Politécnico,4085,Escola Superior de Educação de Paula Frassinetti,9084,Educação Social,Educação Social,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9084&code=4085
Privado Politécnico,4096,Escola Superior de Enfermagem São Francisco das Misericórdias,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=4096
Privado Politécnico,4096,Escola Superior de Enfermagem São Francisco das Misericórdias,9501,Enfermagem (entrada no 2.º semestre),Enfermagem (entrada no 2.º semestre),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9501&code=4096
Privado Politécnico,4098,Escola Superior de Enfermagem de São José de Cluny,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=4098
Privado Politécnico,4141,Escola Superior de Negócios Atlântico,9169,Gestão e Negócios,Gestão e Negócios,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9169&code=4141
Privado Politécnico,4141,Escola Superior de Negócios Atlântico,L245,Gestão e Negócios (EaD),Gestão e Negócios (EaD),https://www.dges.gov.pt/guias/detcursopi.asp?codc=L245&code=4141
Privado Politécnico,4105,Escola Superior de Saúde do Alcoitão,9504,Fisioterapia,Fisioterapia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9504&code=4105
Privado Politécnico,4105,Escola Superior de Saúde do Alcoitão,9890,Terapia da Fala,Terapia da Fala,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9890&code=4105
Privado Politécnico,4105,Escola Superior de Saúde do Alcoitão,8138,Terapia Ocupacional,Terapia Ocupacional,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8138&code=4105
Privado Politécnico,4590,Escola Superior de Saúde Atlântica,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=4590
Privado Politécnico,4590,Escola Superior de Saúde Atlântica,9549,Farmácia,Farmácia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9549&code=4590
Privado Politécnico,4590,Escola Superior de Saúde Atlântica,9504,Fisioterapia,Fisioterapia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9504&code=4590
Privado Politécnico,4590,Escola Superior de Saúde Atlântica,L136,Osteopatia,Osteopatia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L136&code=4590
Privado Politécnico,4110,Escola Superior de Saúde Cruz Vermelha Portuguesa - Alto Tâmega,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=4110
Privado Politécnico,4091,Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa,8137,Cardiopneumologia,Cardiopneumologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8137&code=4091
Privado Politécnico,4091,Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=4091
Privado Politécnico,4091,Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa,9501,Enfermagem (entrada no 2.º semestre),Enfermagem (entrada no 2.º semestre),https://www.dges.gov.pt/guias/detcursopi.asp?codc=9501&code=4091
Privado Politécnico,4091,Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa,9504,Fisioterapia,Fisioterapia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9504&code=4091
Privado Politécnico,4091,Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa,L066,Imagem Médica e Radioterapia,Imagem Médica e Radioterapia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L066&code=4091
Privado Politécnico,4091,Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa,L136,Osteopatia,Osteopatia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L136&code=4091
Privado Politécnico,4091,Escola Superior de Saúde da Cruz Vermelha Portuguesa - Lisboa,8249,Podologia,Podologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8249&code=4091
Privado Politécnico,4106,Escola Superior de Saúde Egas Moniz,L068,Ciências Biomédicas Laboratoriais,Ciências Biomédicas Laboratoriais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L068&code=4106
Privado Politécnico,4106,Escola Superior de Saúde Egas Moniz,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=4106
Privado Politécnico,4106,Escola Superior de Saúde Egas Moniz,9085,Enfermagem Veterinária,Enfermagem Veterinária,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9085&code=4106
Privado Politécnico,4106,Escola Superior de Saúde Egas Moniz,9504,Fisioterapia,Fisioterapia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9504&code=4106
Privado Politécnico,4106,Escola Superior de Saúde Egas Moniz,9791,Prótese Dentária,Prótese Dentária,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9791&code=4106
Privado Politécnico,4620,Escola Superior de Saúde da Fundação «Fernando Pessoa»,L068,Ciências Biomédicas Laboratoriais,Ciências Biomédicas Laboratoriais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L068&code=4620
Privado Politécnico,4620,Escola Superior de Saúde da Fundação «Fernando Pessoa»,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=4620
Privado Politécnico,4620,Escola Superior de Saúde da Fundação «Fernando Pessoa»,9504,Fisioterapia,Fisioterapia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9504&code=4620
Privado Politécnico,4620,Escola Superior de Saúde da Fundação «Fernando Pessoa»,9890,Terapia da Fala,Terapia da Fala,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9890&code=4620
Privado Politécnico,4103,Escola Superior de Saúde Jean Piaget de Viseu,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=4103
Privado Politécnico,4103,Escola Superior de Saúde Jean Piaget de Viseu,9504,Fisioterapia,Fisioterapia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9504&code=4103
Privado Politécnico,4089,Escola Superior de Saúde Norte da Cruz Vermelha Portuguesa,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=4089
Privado Politécnico,4089,Escola Superior de Saúde Norte da Cruz Vermelha Portuguesa,9504,Fisioterapia,Fisioterapia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9504&code=4089
Privado Politécnico,4089,Escola Superior de Saúde Norte da Cruz Vermelha Portuguesa,L136,Osteopatia,Osteopatia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L136&code=4089
Privado Politécnico,4097,Escola Superior de Saúde de Santa Maria,9500,Enfermagem,Enfermagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9500&code=4097
Privado Politécnico,4097,Escola Superior de Saúde de Santa Maria,9504,Fisioterapia,Fisioterapia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9504&code=4097
Privado Politécnico,4097,Escola Superior de Saúde de Santa Maria,8138,Terapia Ocupacional,Terapia Ocupacional,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8138&code=4097
Privado Politécnico,4115,Escola Superior de Tecnologias de Fafe,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=4115
Privado Politécnico,4115,Escola Superior de Tecnologias de Fafe,9173,Gestão Hoteleira,Gestão Hoteleira,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9173&code=4115
Privado Politécnico,4115,Escola Superior de Tecnologias de Fafe,L234,Tecnologias e Gestão de Sistemas Informação,Tecnologias e Gestão de Sistemas Informação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L234&code=4115
