Tipo_ensino,Universidade_cod,Universidade_nome,Curso_cod,Curso_nome,Ciclo,Link_detalhe,Provas_ingresso,Ano_nota,Nota_1fase,Nota_2fase
Público Universitário,903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,9126,Engenharia Química e Biológica,Engenharia Química e Biológica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9126&code=0903,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"135,2","151,0"
Público Universitário,903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,9209,Matemática,Matemática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9209&code=0903,{'As seguintes provas': ['Matemática A']},2023,"167,5",
Público Universitário,903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,L167,Matemática Aplicada à Gestão do Risco,Matemática Aplicada à Gestão do Risco,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L167&code=0903,{'As seguintes provas': ['Matemática A']},2023,"172,6",
Público Universitário,903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,9224,Química Aplicada,Química Aplicada,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9224&code=0903,"{'As seguintes provas': ['Física e Química', 'Matemática']}",2023,"144,8","145,0"
Público Universitário,903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,L286,Tecnologia Agro-Industrial,Tecnologia Agro-Industrial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L286&code=0903,"{'Um dos seguintes conjuntos': [['Biologia e Geologia'], ['Biologia e Geologia', 'Física e Química'], ['Biologia e Geologia', 'Matemática']]}",2023,"125,9","134,9"
Público Universitário,911,Universidade Nova de Lisboa - Faculdade de Direito,9078,Direito,Direito,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9078&code=0911,"{'Um dos seguintes conjuntos': [['Filosofia', 'Português'], ['História', 'Português'], ['Matemática A', 'Português']]}",2023,"173,6","171,6"
Público Universitário,911,Universidade Nova de Lisboa - Faculdade de Direito,L313,Estudos do Mar,Estudos do Mar,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L313&code=0911,"{'Um dos seguintes conjuntos': [['Inglês', 'Matemática A'], ['Biologia e Geologia', 'Inglês'], ['Geografia', 'Inglês']]}",,,
Público Universitário,904,Universidade Nova de Lisboa - Faculdade de Economia,9081,Economia,Economia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9081&code=0904,{'As seguintes provas': ['Matemática A']},2023,"173,5","179,0"
Público Universitário,904,Universidade Nova de Lisboa - Faculdade de Economia,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=0904,{'As seguintes provas': ['Matemática A']},2023,"178,5","180,0"
Público Universitário,906,Universidade Nova de Lisboa - Instituto Superior de Estatística e Gestão de Informação,L188,Ciência de Dados,Ciência de Dados,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L188&code=0906,"{'Um dos seguintes conjuntos': [['Matemática A'], ['Economia', 'Matemática A'], ['Geometria Descritiva', 'Matemática A']]}",2023,"174,6","177,8"
Público Universitário,906,Universidade Nova de Lisboa - Instituto Superior de Estatística e Gestão de Informação,9155,Gestão de Informação,Gestão de Informação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9155&code=0906,"{'Uma das seguintes provas': ['Economia', 'Matemática']}",2023,"171,8","175,7"
Público Universitário,906,Universidade Nova de Lisboa - Instituto Superior de Estatística e Gestão de Informação,8259,Sistemas e Tecnologias de Informação,Sistemas e Tecnologias de Informação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8259&code=0906,"{'Uma das seguintes provas': ['Economia', 'Matemática']}",2023,"166,9","173,5"
Público Universitário,1102,Universidade do Porto - Faculdade de Arquitetura,9257,Arquitetura,Arquitetura,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9257&code=1102,"{'Uma das seguintes provas': ['Desenho', 'Geometria Descritiva', 'Matemática']}",2023,"184,5","192,0"
Público Universitário,5402,Universidade do Porto - Faculdade de Belas-Artes,9007,Artes Plásticas,Artes Plásticas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9007&code=5402,{'As seguintes provas': ['Desenho']},2023,"166,5","186,5"
Público Universitário,5402,Universidade do Porto - Faculdade de Belas-Artes,8399,Desenho,Desenho,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8399&code=5402,{'As seguintes provas': ['Desenho']},2023,"172,5",
Público Universitário,5402,Universidade do Porto - Faculdade de Belas-Artes,9070,Design de Comunicação,Design de Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9070&code=5402,{'As seguintes provas': ['Desenho']},2023,"175,0","191,0"
Público Universitário,1103,Universidade do Porto - Faculdade de Ciências,8258,Arquitetura Paisagista,Arquitetura Paisagista,https://www.dges.gov.pt/guias/detcursopi.asp?codc=8258&code=1103,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Geometria Descritiva', 'Matemática']}",2023,"152,5","181,5"
Público Universitário,1103,Universidade do Porto - Faculdade de Ciências,9687,Bioinformática,Bioinformática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9687&code=1103,"{'Um dos seguintes conjuntos': [['Biologia e Geologia', 'Matemática A'], ['Física e Química', 'Matemática A']]}",2023,"165,3",
Público Universitário,1103,Universidade do Porto - Faculdade de Ciências,9011,Biologia,Biologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9011&code=1103,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química']}",2023,"158,0","165,0"
Público Universitário,1103,Universidade do Porto - Faculdade de Ciências,9015,Bioquímica,Bioquímica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9015&code=1103,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química']}",2023,"166,5","178,5"
Público Universitário,1103,Universidade do Porto - Faculdade de Ciências,9696,Ciência de Computadores,Ciência de Computadores,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9696&code=1103,{'As seguintes provas': ['Matemática A']},2023,"159,0","164,5"
Público Universitário,1103,Universidade do Porto - Faculdade de Ciências,9709,Ciências e Tecnologia do Ambiente,Ciências e Tecnologia do Ambiente,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9709&code=1103,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Matemática']}",2023,"137,5","134,0"
Público Universitário,1103,Universidade do Porto - Faculdade de Ciências,9086,Engenharia Agronómica,Engenharia Agronómica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9086&code=1103,"{'Um dos seguintes conjuntos': [['Física e Química', 'Matemática A'], ['Biologia e Geologia', 'Matemática A']]}",2023,"129,5","126,3"
Público Universitário,1103,Universidade do Porto - Faculdade de Ciências,9113,Engenharia Física,Engenharia Física,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9113&code=1103,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"147,0",
Público Universitário,1103,Universidade do Porto - Faculdade de Ciências,L096,Engenharia Geoespacial,Engenharia Geoespacial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L096&code=1103,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"139,0","114,8"
Público Universitário,1103,Universidade do Porto - Faculdade de Ciências,9141,Física,Física,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9141&code=1103,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"125,3","128,8"
Público Universitário,1103,Universidade do Porto - Faculdade de Ciências,9146,Geologia,Geologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9146&code=1103,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Física e Química', 'Geografia']}",2023,"127,0","133,5"
Público Universitário,1103,Universidade do Porto - Faculdade de Ciências,L227,Inteligência Artificial e Ciência de Dados,Inteligência Artificial e Ciência de Dados,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L227&code=1103,"{'Um dos seguintes conjuntos': [['Matemática A'], ['Física e Química', 'Matemática A'], ['Matemática A', 'Português']]}",2023,"179,5",
Público Universitário,1103,Universidade do Porto - Faculdade de Ciências,9209,Matemática,Matemática,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9209&code=1103,"{'Um dos seguintes conjuntos': [['Matemática A'], ['Física e Química', 'Matemática A'], ['Biologia e Geologia', 'Matemática A']]}",2023,"159,5","173,5"
Público Universitário,1103,Universidade do Porto - Faculdade de Ciências,9385,Matemática Aplicada,Matemática Aplicada,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9385&code=1103,"{'Um dos seguintes conjuntos': [['Matemática A'], ['Biologia e Geologia', 'Matemática A'], ['Física e Química', 'Matemática A']]}",2023,"140,5","153,0"
Público Universitário,1103,Universidade do Porto - Faculdade de Ciências,9223,Química,Química,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9223&code=1103,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"120,8","123,3"
Público Universitário,1101,Universidade do Porto - Faculdade de Ciências da Nutrição e da Alimentação,9554,Ciências da Nutrição,Ciências da Nutrição,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9554&code=1101,"{'As seguintes provas': ['Biologia e Geologia', 'Física e Química']}",2023,"152,0","151,8"
Público Universitário,1111,Universidade do Porto - Faculdade de Desporto,9707,Ciências do Desporto,Ciências do Desporto,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9707&code=1111,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Matemática', 'Português']}",2023,"151,5","160,0"
Público Universitário,1114,Universidade do Porto - Faculdade de Direito,9066,Criminologia,Criminologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9066&code=1114,"{'Uma das seguintes provas': ['Biologia e Geologia', 'História', 'Português']}",2023,"174,4","176,6"
Público Universitário,1114,Universidade do Porto - Faculdade de Direito,9078,Direito,Direito,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9078&code=1114,"{'Uma das seguintes provas': ['História', 'Português']}",2023,"181,4","182,0"
Público Universitário,1104,Universidade do Porto - Faculdade de Economia,9081,Economia,Economia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9081&code=1104,"{'Um dos seguintes conjuntos': [['Matemática A'], ['Economia', 'Matemática A']]}",2023,"173,0","177,5"
Público Universitário,1104,Universidade do Porto - Faculdade de Economia,9147,Gestão,Gestão,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9147&code=1104,"{'Um dos seguintes conjuntos': [['Matemática A'], ['Economia', 'Matemática A']]}",2023,"179,0","184,5"
Público Universitário,1105,Universidade do Porto - Faculdade de Engenharia,9540,Bioengenharia,Bioengenharia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9540&code=1105,"{'Um dos seguintes conjuntos': [['Biologia e Geologia', 'Matemática A'], ['Física e Química', 'Matemática A']]}",2023,"184,5",
Público Universitário,1105,Universidade do Porto - Faculdade de Engenharia,9099,Engenharia do Ambiente,Engenharia do Ambiente,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9099&code=1105,"{'Um dos seguintes conjuntos': [['Biologia e Geologia', 'Matemática A'], ['Física e Química', 'Matemática A']]}",2023,"133,5","141,5"
Público Universitário,1105,Universidade do Porto - Faculdade de Engenharia,9089,Engenharia Civil,Engenharia Civil,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9089&code=1105,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"136,5","161,5"
Público Universitário,1105,Universidade do Porto - Faculdade de Engenharia,L209,Engenharia Eletrotécnica e de Computadores,Engenharia Eletrotécnica e de Computadores,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L209&code=1105,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"145,3","147,0"
Público Universitário,1105,Universidade do Porto - Faculdade de Engenharia,9104,Engenharia e Gestão Industrial,Engenharia e Gestão Industrial,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9104&code=1105,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"185,5",
Público Universitário,1105,Universidade do Porto - Faculdade de Engenharia,L224,Engenharia Informática e Computação,Engenharia Informática e Computação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L224&code=1105,"{'Um dos seguintes conjuntos': [['Física e Química', 'Matemática A'], ['Matemática A', 'Português']]}",2023,"171,3","177,5"
Público Universitário,1105,Universidade do Porto - Faculdade de Engenharia,9096,Engenharia de Materiais,Engenharia de Materiais,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9096&code=1105,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"148,8","163,3"
Público Universitário,1105,Universidade do Porto - Faculdade de Engenharia,9123,Engenharia Mecânica,Engenharia Mecânica,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9123&code=1105,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"175,3",
Público Universitário,1105,Universidade do Porto - Faculdade de Engenharia,L236,Engenharia de Minas e Geo-Ambiente,Engenharia de Minas e Geo-Ambiente,https://www.dges.gov.pt/guias/detcursopi.asp?codc=L236&code=1105,"{'Um dos seguintes conjuntos': [['Biologia e Geologia', 'Matemática A'], ['Física e Química', 'Matemática A']]}",2023,"121,0","120,8"
Público Universitário,1105,Universidade do Porto - Faculdade de Engenharia,9125,Engenharia Química,Engenharia Química,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9125&code=1105,"{'As seguintes provas': ['Física e Química', 'Matemática A']}",2023,"159,8","172,8"
Público Universitário,1106,Universidade do Porto - Faculdade de Farmácia,9494,Ciências Farmacêuticas,Ciências Farmacêuticas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9494&code=1106,"{'As seguintes provas': ['Biologia e Geologia', 'Física e Química']}",2023,"152,8","151,0"
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9006,Arqueologia,Arqueologia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9006&code=1107,"{'Uma das seguintes provas': ['Geografia', 'História']}",2023,"143,8","147,4"
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9694,Ciência da Informação,Ciência da Informação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9694&code=1107,"{'Uma das seguintes provas': ['Matemática A', 'Português']}",2023,"152,0","150,8"
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9023,Ciências da Comunicação,Ciências da Comunicação,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9023&code=1107,{'As seguintes provas': ['Português']},2023,"175,6","182,2"
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9040,Ciências da Linguagem,Ciências da Linguagem,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9040&code=1107,{'As seguintes provas': ['Português']},2023,"148,0","150,8"
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9139,Filosofia,Filosofia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9139&code=1107,"{'Uma das seguintes provas': ['Filosofia', 'Matemática', 'Português']}",2023,"145,8","147,0"
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9143,Geografia,Geografia,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9143&code=1107,"{'Uma das seguintes provas': ['Biologia e Geologia', 'Geografia', 'Mat. Apl. Ciências Soc.']}",2023,"144,0","152,6"
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9181,História,História,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9181&code=1107,"{'Uma das seguintes provas': ['Economia', 'História', 'Português']}",2023,"160,2","159,2"
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9182,História da Arte,História da Arte,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9182&code=1107,"{'Uma das seguintes provas': ['Hist. da Cultura e Artes', 'História', 'Português']}",2023,"146,6","152,4"
Público Universitário,1107,Universidade do Porto - Faculdade de Letras,9192,Línguas Aplicadas,Línguas Aplicadas,https://www.dges.gov.pt/guias/detcursopi.asp?codc=9192&code=1107,"{'Uma das seguintes provas': ['Alemão', 'Espanhol', 'Francês', 'Inglês', 'Literatura Portuguesa', 'Português']}",2023,"172,4","170,8"
